iter	Accuracy	MultiClass
5841	1	0.001972858365
5842	1	0.001972453346
5843	1	0.001972451632
5844	1	0.001971922949
5845	1	0.001971331913
5846	1	0.001970905156
5847	1	0.00197042884
5848	1	0.001970077791
5849	1	0.001969691175
5850	1	0.001969267811
5851	1	0.001969187831
5852	1	0.001968986487
5853	1	0.001968640668
5854	1	0.001968463917
5855	1	0.00196846242
5856	1	0.001968065831
5857	1	0.001967812721
5858	1	0.001967543486
5859	1	0.001967359294
5860	1	0.001966927259
5861	1	0.001966276482
5862	1	0.001966020912
5863	1	0.001965684922
5864	1	0.001965328029
5865	1	0.00196501375
5866	1	0.001964658807
5867	1	0.001964238373
5868	1	0.001963875809
5869	1	0.00196371702
5870	1	0.001963499752
5871	1	0.001963078962
5872	1	0.001962849009
5873	1	0.001962299776
5874	1	0.001962298597
5875	1	0.001961999896
5876	1	0.001961762181
5877	1	0.001961486508
5878	1	0.001961012679
5879	1	0.001960482829
5880	1	0.001959878763
5881	1	0.001959701348
5882	1	0.001959366628
5883	1	0.001959110473
5884	1	0.001958618328
5885	1	0.001957934537
5886	1	0.001957678098
5887	1	0.001957401589
5888	1	0.001956560868
5889	1	0.001956374465
5890	1	0.001956373451
5891	1	0.001956222397
5892	1	0.001956221398
5893	1	0.001955859796
5894	1	0.001955642831
5895	1	0.001955466028
5896	1	0.001955019408
5897	1	0.001954563247
5898	1	0.00195403409
5899	1	0.00195367927
5900	1	0.001953358797
5901	1	0.001952940458
5902	1	0.001952544653
5903	1	0.001952132592
5904	1	0.001951772618
5905	1	0.001951558258
5906	1	0.001951387466
5907	1	0.001951316599
5908	1	0.001951163761
5909	1	0.001950599298
5910	1	0.00195020897
5911	1	0.001950061386
5912	1	0.001949937804
5913	1	0.001949607515
5914	1	0.001949313341
5915	1	0.001948939786
5916	1	0.001948571792
5917	1	0.001948174349
5918	1	0.001947799963
5919	1	0.001947387658
5920	1	0.001947118097
5921	1	0.001946539498
5922	1	0.001946019227
5923	1	0.001945902379
5924	1	0.001945640077
5925	1	0.001945329685
5926	1	0.001945006431
5927	1	0.001944653957
5928	1	0.001944085609
5929	1	0.001943878685
5930	1	0.001943370764
5931	1	0.001943317618
5932	1	0.001943061548
5933	1	0.00194262067
5934	1	0.001942291951
5935	1	0.001941486102
5936	1	0.00194135258
5937	1	0.001941178242
5938	1	0.001940729412
5939	1	0.001940462661
5940	1	0.001940042119
5941	1	0.001939583471
5942	1	0.001939362039
5943	1	0.001938853388
5944	1	0.00193855756
5945	1	0.001937852324
5946	1	0.001937500897
5947	1	0.001937061004
5948	1	0.001936644643
5949	1	0.001936378301
5950	1	0.001936290348
5951	1	0.001935910802
5952	1	0.001935558553
5953	1	0.001935544496
5954	1	0.001935034885
5955	1	0.00193458193
5956	1	0.001934262597
5957	1	0.001934226369
5958	1	0.00193388212
5959	1	0.001933564828
5960	1	0.001933277836
5961	1	0.00193267783
5962	1	0.001932356327
5963	1	0.001932164509
5964	1	0.001931476764
5965	1	0.001931285049
5966	1	0.001930867107
5967	1	0.001930305314
5968	1	0.00193006182
5969	1	0.001929855931
5970	1	0.001929340412
5971	1	0.001929075619
5972	1	0.001928634043
5973	1	0.001928242153
5974	1	0.001927761517
5975	1	0.001927615732
5976	1	0.001927201969
5977	1	0.001926752635
5978	1	0.001926137603
5979	1	0.00192594825
5980	1	0.001925659448
5981	1	0.001925283874
5982	1	0.001925283139
5983	1	0.001924767737
5984	1	0.001924335071
5985	1	0.001924017514
5986	1	0.001923299008
5987	1	0.001922847306
5988	1	0.001922505762
5989	1	0.001921844694
5990	1	0.001921194201
5991	1	0.001920713254
5992	1	0.001920350545
5993	1	0.001920029502
5994	1	0.001919530597
5995	1	0.001919393629
5996	1	0.001919052797
5997	1	0.001918806244
5998	1	0.001918659171
5999	1	0.001918292865
6000	1	0.001917895532
6001	1	0.001917548148
6002	1	0.001917402711
6003	1	0.001917017347
6004	1	0.001916777371
6005	1	0.001916183443
6006	1	0.001915973599
6007	1	0.001915747077
6008	1	0.001915494463
6009	1	0.001915163363
6010	1	0.001914453459
6011	1	0.001914071099
6012	1	0.001913833549
6013	1	0.001913679545
6014	1	0.001913428671
6015	1	0.001913097808
6016	1	0.001912810491
6017	1	0.001912660475
6018	1	0.001912440347
6019	1	0.001912116403
6020	1	0.001911749085
6021	1	0.001911402465
6022	1	0.001911139494
6023	1	0.001910839739
6024	1	0.001910680874
6025	1	0.001910243286
6026	1	0.001909854911
6027	1	0.001909552657
6028	1	0.001909161884
6029	1	0.001908926319
6030	1	0.001908425037
6031	1	0.001908132718
6032	1	0.001907950642
6033	1	0.001907797813
6034	1	0.001907547539
6035	1	0.001907087237
6036	1	0.001906702071
6037	1	0.001906535885
6038	1	0.001906152202
6039	1	0.001905790497
6040	1	0.001905360052
6041	1	0.001904807936
6042	1	0.001904496492
6043	1	0.001904207757
6044	1	0.001903630905
6045	1	0.001903358311
6046	1	0.001902986879
6047	1	0.001902693443
6048	1	0.001902462969
6049	1	0.001901838027
6050	1	0.001901623374
6051	1	0.001901413416
6052	1	0.001901250892
6053	1	0.001900995683
6054	1	0.001900765597
6055	1	0.001900763964
6056	1	0.001900462625
6057	1	0.001900210931
6058	1	0.001899987019
6059	1	0.001899545255
6060	1	0.001899085273
6061	1	0.001898380353
6062	1	0.001898147283
6063	1	0.00189770868
6064	1	0.001897373497
6065	1	0.001897061421
6066	1	0.001896827518
6067	1	0.001896646439
6068	1	0.001896171469
6069	1	0.00189574916
6070	1	0.001895499689
6071	1	0.001895209431
6072	1	0.001894853371
6073	1	0.001894427477
6074	1	0.001894186129
6075	1	0.001893792344
6076	1	0.001893385632
6077	1	0.001892900355
6078	1	0.001892372979
6079	1	0.001892013626
6080	1	0.001891566331
6081	1	0.001891043547
6082	1	0.001890565017
6083	1	0.001890306738
6084	1	0.001889846648
6085	1	0.001889642377
6086	1	0.001889156775
6087	1	0.00188899498
6088	1	0.001888581121
6089	1	0.001888285625
6090	1	0.001887877112
6091	1	0.001887456162
6092	1	0.001887010635
6093	1	0.001886129773
6094	1	0.001885932771
6095	1	0.001885584939
6096	1	0.001885268026
6097	1	0.00188500461
6098	1	0.001884770121
6099	1	0.00188458961
6100	1	0.00188425645
6101	1	0.001883997153
6102	1	0.001883835698
6103	1	0.001883444375
6104	1	0.001883122619
6105	1	0.00188274808
6106	1	0.001882390264
6107	1	0.001882360054
6108	1	0.001881918186
6109	1	0.001881479975
6110	1	0.001881083428
6111	1	0.001880936596
6112	1	0.001880512196
6113	1	0.001880037563
6114	1	0.001879746619
6115	1	0.00187955103
6116	1	0.001879032998
6117	1	0.001878709686
6118	1	0.001878200163
6119	1	0.001877852377
6120	1	0.001877324887
6121	1	0.001876843602
6122	1	0.001876841503
6123	1	0.001876469762
6124	1	0.001876305074
6125	1	0.001875883941
6126	1	0.001875499427
6127	1	0.001875285279
6128	1	0.001874827729
6129	1	0.001874399022
6130	1	0.001873928099
6131	1	0.001873652845
6132	1	0.001873269704
6133	1	0.001872862812
6134	1	0.001872502668
6135	1	0.001872361079
6136	1	0.001872139609
6137	1	0.001871600084
6138	1	0.001871122714
6139	1	0.001870840506
6140	1	0.001870360212
6141	1	0.001869824492
6142	1	0.00186950616
6143	1	0.0018688752
6144	1	0.00186866093
6145	1	0.001868293252
6146	1	0.00186805896
6147	1	0.00186766074
6148	1	0.001867416893
6149	1	0.001867190963
6150	1	0.001867188601
6151	1	0.001867028862
6152	1	0.001866543309
6153	1	0.001865823456
6154	1	0.001865676096
6155	1	0.001865453379
6156	1	0.001865289036
6157	1	0.001864888897
6158	1	0.001864605192
6159	1	0.001864421458
6160	1	0.001864419941
6161	1	0.001864093784
6162	1	0.001863805062
6163	1	0.001863163441
6164	1	0.00186279051
6165	1	0.00186226028
6166	1	0.001862080099
6167	1	0.0018617076
6168	1	0.001861152796
6169	1	0.001860844774
6170	1	0.001860339949
6171	1	0.001860059546
6172	1	0.001860001622
6173	1	0.001859753434
6174	1	0.00185946338
6175	1	0.001859159088
6176	1	0.001858939337
6177	1	0.001858380036
6178	1	0.001857955696
6179	1	0.0018576331
6180	1	0.001857355272
6181	1	0.001857092282
6182	1	0.001856529042
6183	1	0.001856030745
6184	1	0.001855799811
6185	1	0.001855337308
6186	1	0.001855021026
6187	1	0.001854757473
6188	1	0.001854318392
6189	1	0.001853980138
6190	1	0.001853655259
6191	1	0.001853384576
6192	1	0.001852820961
6193	1	0.001852582806
6194	1	0.001852290306
6195	1	0.001851843351
6196	1	0.001851574141
6197	1	0.001851110927
6198	1	0.001850923231
6199	1	0.001850631373
6200	1	0.00185029208
6201	1	0.001850017067
6202	1	0.001849803954
6203	1	0.001849500078
6204	1	0.001849346682
6205	1	0.001849073781
6206	1	0.001848692411
6207	1	0.001848414669
6208	1	0.001848145463
6209	1	0.001847754421
6210	1	0.001847173689
6211	1	0.001847014716
6212	1	0.001846725831
6213	1	0.001846347091
6214	1	0.001845960136
6215	1	0.001845676043
6216	1	0.001844945297
6217	1	0.001844798955
6218	1	0.001844393906
6219	1	0.001844250789
6220	1	0.001844031752
6221	1	0.001843724036
6222	1	0.00184372173
6223	1	0.001843346987
6224	1	0.0018433452
6225	1	0.00184310438
6226	1	0.001842676674
6227	1	0.001842505806
6228	1	0.001842375831
6229	1	0.00184206371
6230	1	0.001840892776
6231	1	0.001840242531
6232	1	0.001839926318
6233	1	0.001839911326
6234	1	0.001839877728
6235	1	0.001839621079
6236	1	0.001839024169
6237	1	0.001838770716
6238	1	0.001838390013
6239	1	0.0018378877
6240	1	0.001837506631
6241	1	0.001837063328
6242	1	0.001836653041
6243	1	0.00183629796
6244	1	0.001835661259
6245	1	0.001835289233
6246	1	0.001834863741
6247	1	0.001834417042
6248	1	0.00183389588
6249	1	0.0018330847
6250	1	0.001832871366
6251	1	0.001832621846
6252	1	0.001832333595
6253	1	0.001831881032
6254	1	0.00183152512
6255	1	0.001831150111
6256	1	0.001830511332
6257	1	0.001830229589
6258	1	0.001829495101
6259	1	0.001829170681
6260	1	0.001828797671
6261	1	0.001828549265
6262	1	0.001828410397
6263	1	0.001828039444
6264	1	0.001827799167
6265	1	0.001827623684
6266	1	0.00182741801
6267	1	0.001826947258
6268	1	0.001826761893
6269	1	0.001826561891
6270	1	0.001826205237
6271	1	0.001825942634
6272	1	0.00182555831
6273	1	0.001825271107
6274	1	0.001825028675
6275	1	0.001824689554
6276	1	0.001824260559
6277	1	0.001823975225
6278	1	0.001823585399
6279	1	0.0018232631
6280	1	0.001822977086
6281	1	0.001822823273
6282	1	0.001822520534
6283	1	0.001821998956
6284	1	0.001821635105
6285	1	0.001821490455
6286	1	0.001821396117
6287	1	0.001821108173
6288	1	0.001820944862
6289	1	0.001820600022
6290	1	0.001820302252
6291	1	0.001820077033
6292	1	0.001819641425
6293	1	0.001819158309
6294	1	0.00181870055
6295	1	0.001818564147
6296	1	0.001818326637
6297	1	0.001818153134
6298	1	0.00181796572
6299	1	0.001817649394
6300	1	0.00181731264
6301	1	0.001816928545
6302	1	0.001816497491
6303	1	0.001816307894
6304	1	0.001815941672
6305	1	0.001815481907
6306	1	0.001815354927
6307	1	0.001815117865
6308	1	0.001814887978
6309	1	0.001814454213
6310	1	0.001814201446
6311	1	0.001813909565
6312	1	0.00181351134
6313	1	0.001813228906
6314	1	0.001812620973
6315	1	0.001812377456
6316	1	0.001812239461
6317	1	0.001812081805
6318	1	0.00181187728
6319	1	0.00181167683
6320	1	0.001811587709
6321	1	0.001811146573
6322	1	0.001810698535
6323	1	0.00181039256
6324	1	0.001810009852
6325	1	0.001809699929
6326	1	0.001809255798
6327	1	0.001808986147
6328	1	0.001808477011
6329	1	0.001808221778
6330	1	0.001808055092
6331	1	0.001807571161
6332	1	0.001807213055
6333	1	0.001806639268
6334	1	0.001806499828
6335	1	0.001806139573
6336	1	0.001806137886
6337	1	0.00180582126
6338	1	0.001805546561
6339	1	0.001805224754
6340	1	0.001804969903
6341	1	0.001804801778
6342	1	0.001804519449
6343	1	0.001804236622
6344	1	0.001803990101
6345	1	0.001803574162
6346	1	0.001803376091
6347	1	0.001803129289
6348	1	0.001802851294
6349	1	0.001802308398
6350	1	0.00180191829
6351	1	0.001801917033
6352	1	0.001801589836
6353	1	0.001801261231
6354	1	0.001800946225
6355	1	0.001800545042
6356	1	0.001800168771
6357	1	0.001799833365
6358	1	0.001799388511
6359	1	0.001799128051
6360	1	0.001798806856
6361	1	0.001798528732
6362	1	0.001798255226
6363	1	0.001798046605
6364	1	0.001797639848
6365	1	0.001797453446
6366	1	0.001797164526
6367	1	0.001796878248
6368	1	0.001796550933
6369	1	0.001796382527
6370	1	0.001796214794
6371	1	0.001795957017
6372	1	0.00179578245
6373	1	0.001795696943
6374	1	0.00179552559
6375	1	0.001795247637
6376	1	0.00179502011
6377	1	0.001794857541
6378	1	0.001794724212
6379	1	0.001794651551
6380	1	0.0017944044
6381	1	0.001794038768
6382	1	0.001793737652
6383	1	0.001793482504
6384	1	0.001793263832
6385	1	0.001793088585
6386	1	0.001792346
6387	1	0.001792102885
6388	1	0.001791589669
6389	1	0.001791177447
6390	1	0.001790829038
6391	1	0.001790490677
6392	1	0.001790444459
6393	1	0.001790033248
6394	1	0.001789835049
6395	1	0.001789488844
6396	1	0.001789287929
6397	1	0.001789218927
6398	1	0.001788903654
6399	1	0.001788446836
6400	1	0.001788114097
6401	1	0.001787774124
6402	1	0.001787582306
6403	1	0.001787362842
6404	1	0.001786911448
6405	1	0.001786601194
6406	1	0.001786512407
6407	1	0.001786212656
6408	1	0.001786085938
6409	1	0.00178590654
6410	1	0.001785571483
6411	1	0.001785356582
6412	1	0.001785004428
6413	1	0.00178474479
6414	1	0.001784350391
6415	1	0.001784112867
6416	1	0.001783730564
6417	1	0.00178334394
6418	1	0.001783020976
6419	1	0.001782866243
6420	1	0.00178251405
6421	1	0.001782232518
6422	1	0.001781693903
6423	1	0.001781401606
6424	1	0.001781088155
6425	1	0.001780901639
6426	1	0.00178070154
6427	1	0.001780135863
6428	1	0.001779846586
6429	1	0.00177951608
6430	1	0.001779280702
6431	1	0.00177909973
6432	1	0.001778926112
6433	1	0.001778615744
6434	1	0.001778412216
6435	1	0.001778037161
6436	1	0.001777742565
6437	1	0.00177747808
6438	1	0.001776950912
6439	1	0.001776295612
6440	1	0.001776043039
6441	1	0.001775714924
6442	1	0.001775407863
6443	1	0.00177508109
6444	1	0.001774789652
6445	1	0.001773815136
6446	1	0.001773376327
6447	1	0.001773135104
6448	1	0.00177282114
6449	1	0.001772612353
6450	1	0.001772244653
6451	1	0.001772112994
6452	1	0.001771641948
6453	1	0.001771334756
6454	1	0.00177108863
6455	1	0.001770736057
6456	1	0.001770431114
6457	1	0.00177002027
6458	1	0.001769713092
6459	1	0.001769539484
6460	1	0.001769277225
6461	1	0.001769027799
6462	1	0.001768827147
6463	1	0.001768344848
6464	1	0.001767767295
6465	1	0.001767443949
6466	1	0.001767177867
6467	1	0.001766865914
6468	1	0.001766657363
6469	1	0.001766355235
6470	1	0.001766124738
6471	1	0.001765958493
6472	1	0.001765611569
6473	1	0.001765264019
6474	1	0.001765063712
6475	1	0.001764891077
6476	1	0.001764421536
6477	1	0.001764004934
6478	1	0.001763857721
6479	1	0.001763601861
6480	1	0.00176334864
6481	1	0.001762882767
6482	1	0.001762763976
6483	1	0.001762506957
6484	1	0.001762505601
6485	1	0.001762055132
6486	1	0.001761661761
6487	1	0.0017614262
6488	1	0.00176116362
6489	1	0.001760810307
6490	1	0.001760281376
6491	1	0.001760072636
6492	1	0.001759933188
6493	1	0.001759578246
6494	1	0.001759577152
6495	1	0.001759498218
6496	1	0.001758752332
6497	1	0.001758226125
6498	1	0.001757852746
6499	1	0.001757551167
6500	1	0.001757248207
6501	1	0.001757017693
6502	1	0.001756637919
6503	1	0.001756406761
6504	1	0.00175613852
6505	1	0.001755879528
6506	1	0.001755655443
6507	1	0.001755395608
6508	1	0.001755105108
6509	1	0.001754816437
6510	1	0.001754815538
6511	1	0.001754589151
6512	1	0.001754054371
6513	1	0.001753869618
6514	1	0.001753580257
6515	1	0.001753292661
6516	1	0.001752869407
6517	1	0.001752680418
6518	1	0.001752479752
6519	1	0.001752258307
6520	1	0.001751941235
6521	1	0.001751689305
6522	1	0.001751534375
6523	1	0.001751195711
6524	1	0.00175113459
6525	1	0.001750848099
6526	1	0.001750384191
6527	1	0.001750063034
6528	1	0.00174982484
6529	1	0.001749454952
6530	1	0.001749208393
6531	1	0.00174882908
6532	1	0.001748578982
6533	1	0.001748354809
6534	1	0.001748177868
6535	1	0.001748029079
6536	1	0.001747518806
6537	1	0.001747143272
6538	1	0.00174667443
6539	1	0.001746195644
6540	1	0.001746166903
6541	1	0.001745966812
6542	1	0.001745438308
6543	1	0.001745263419
6544	1	0.001744663533
6545	1	0.001744338616
6546	1	0.001744192521
6547	1	0.001743790599
6548	1	0.001743526227
6549	1	0.001743306872
6550	1	0.001743286714
6551	1	0.001742813833
6552	1	0.001742408037
6553	1	0.001742068285
6554	1	0.001741970299
6555	1	0.001741731729
6556	1	0.001741315846
6557	1	0.001741137175
6558	1	0.001740849971
6559	1	0.001740470107
6560	1	0.001740469484
6561	1	0.001740321702
6562	1	0.001740050458
6563	1	0.001739829475
6564	1	0.001739474798
6565	1	0.001739270936
6566	1	0.001739015852
6567	1	0.001738683362
6568	1	0.001738232238
6569	1	0.001737987606
6570	1	0.001737658826
6571	1	0.001737298488
6572	1	0.001736888924
6573	1	0.001736506272
6574	1	0.001736168674
6575	1	0.001735861447
6576	1	0.001735477763
6577	1	0.001734911783
6578	1	0.001734705257
6579	1	0.001733999683
6580	1	0.001733544219
6581	1	0.001733212469
6582	1	0.001732848181
6583	1	0.001732680445
6584	1	0.001732220416
6585	1	0.00173201309
6586	1	0.001731544831
6587	1	0.001731009043
6588	1	0.001730722053
6589	1	0.001730386071
6590	1	0.001730113667
6591	1	0.001729853647
6592	1	0.001729484908
6593	1	0.001729234986
6594	1	0.001729085707
6595	1	0.001728683955
6596	1	0.00172832195
6597	1	0.001728105616
6598	1	0.001727808631
6599	1	0.001727594356
6600	1	0.001727421117
6601	1	0.001727026025
6602	1	0.001726725807
6603	1	0.001726304663
6604	1	0.001725973007
6605	1	0.001725445968
6606	1	0.001725242306
6607	1	0.001724640089
6608	1	0.001724498746
6609	1	0.001724290925
6610	1	0.00172410143
6611	1	0.001723798248
6612	1	0.001723530599
6613	1	0.001723130352
6614	1	0.00172289398
6615	1	0.001722549016
6616	1	0.001722413846
6617	1	0.001722187412
6618	1	0.001721994042
6619	1	0.001721506775
6620	1	0.001721369208
6621	1	0.001721074916
6622	1	0.001720888336
6623	1	0.001720542911
6624	1	0.001720418177
6625	1	0.00172014507
6626	1	0.001720005501
6627	1	0.001719698138
6628	1	0.001719368594
6629	1	0.001719367955
6630	1	0.001719123434
6631	1	0.001718714505
6632	1	0.001718576656
6633	1	0.001718387527
6634	1	0.001718148415
6635	1	0.001717674715
6636	1	0.001717264172
6637	1	0.001717120161
6638	1	0.001716736178
6639	1	0.001716525195
6640	1	0.001716210656
6641	1	0.001716029034
6642	1	0.00171573991
6643	1	0.001715449707
6644	1	0.001715263969
6645	1	0.001715126298
6646	1	0.00171496314
6647	1	0.001714619135
6648	1	0.001714284164
6649	1	0.001714118637
6650	1	0.001713919333
6651	1	0.001713612435
6652	1	0.001713298105
6653	1	0.001713125569
6654	1	0.001712824422
6655	1	0.001712646226
6656	1	0.001712207938
6657	1	0.001711935312
6658	1	0.001711552972
6659	1	0.001711324908
6660	1	0.001711103374
6661	1	0.001710806819
6662	1	0.001710641027
6663	1	0.001710443632
6664	1	0.001710059127
6665	1	0.001710058464
6666	1	0.001709908617
6667	1	0.001709542757
6668	1	0.001709119485
6669	1	0.001708785993
6670	1	0.001708355398
6671	1	0.001708033518
6672	1	0.001707825033
6673	1	0.001707615992
6674	1	0.001707463641
6675	1	0.001707200165
6676	1	0.00170693714
6677	1	0.001706717165
6678	1	0.001706439941
6679	1	0.001706156391
6680	1	0.001706051757
6681	1	0.001705773952
6682	1	0.001705481212
6683	1	0.00170502342
6684	1	0.001704727747
6685	1	0.001704441777
6686	1	0.001704173811
6687	1	0.001703923209
6688	1	0.001703807424
6689	1	0.001703603151
6690	1	0.00170350596
6691	1	0.001703172304
6692	1	0.001702885634
6693	1	0.001702577182
6694	1	0.001702319254
6695	1	0.001702020783
6696	1	0.001701828246
6697	1	0.00170156041
6698	1	0.001701125266
6699	1	0.001700786734
6700	1	0.001700468616
6701	1	0.001700326097
6702	1	0.00169986551
6703	1	0.001699739081
6704	1	0.001699438768
6705	1	0.001699116824
6706	1	0.001698914691
6707	1	0.001698542306
6708	1	0.00169831358
6709	1	0.001697994132
6710	1	0.001697759007
6711	1	0.001697447982
6712	1	0.001697060398
6713	1	0.001696775843
6714	1	0.001696541267
6715	1	0.001696201952
6716	1	0.001695876702
6717	1	0.001695582273
6718	1	0.001695474729
6719	1	0.001695331042
6720	1	0.001695046421
6721	1	0.001694833156
6722	1	0.001694832529
6723	1	0.001694522017
6724	1	0.001694330933
6725	1	0.001694179642
6726	1	0.001693958638
6727	1	0.001693677587
6728	1	0.001693333234
6729	1	0.001692955163
6730	1	0.001692735119
6731	1	0.001692426595
6732	1	0.001692051627
6733	1	0.001691852287
6734	1	0.001691851617
6735	1	0.001691362473
6736	1	0.001691179953
6737	1	0.00169101092
6738	1	0.001690768042
6739	1	0.001690554226
6740	1	0.001690406961
6741	1	0.00168994121
6742	1	0.001689541199
6743	1	0.001689534315
6744	1	0.001689150959
6745	1	0.001688990981
6746	1	0.001688875151
6747	1	0.001688833321
6748	1	0.001688607524
6749	1	0.001688377746
6750	1	0.001688071237
6751	1	0.001687708819
6752	1	0.001687390871
6753	1	0.001687210985
6754	1	0.001687026163
6755	1	0.001686865577
6756	1	0.001686600759
6757	1	0.00168635792
6758	1	0.001686127526
6759	1	0.001685752594
6760	1	0.001685543336
6761	1	0.001685159015
6762	1	0.001684639652
6763	1	0.001684240251
6764	1	0.00168381602
6765	1	0.00168369757
6766	1	0.001683301386
6767	1	0.001683019108
6768	1	0.001682812174
6769	1	0.00168217278
6770	1	0.001681985781
6771	1	0.001681509632
6772	1	0.001681351393
6773	1	0.00168107257
6774	1	0.001680875355
6775	1	0.0016808752
6776	1	0.001680463173
6777	1	0.001680295911
6778	1	0.001679957523
6779	1	0.001679377577
6780	1	0.001679329282
6781	1	0.00167904212
6782	1	0.001678635096
6783	1	0.001678341404
6784	1	0.001678217118
6785	1	0.001677872824
6786	1	0.001677740575
6787	1	0.001677393981
6788	1	0.001676946276
6789	1	0.001676718679
6790	1	0.001676491438
6791	1	0.001676305234
6792	1	0.001676176445
6793	1	0.001675976137
6794	1	0.001675769105
6795	1	0.001675588479
6796	1	0.001675370028
6797	1	0.001675125857
6798	1	0.001674653068
6799	1	0.001674318128
6800	1	0.001673975981
6801	1	0.001673425366
6802	1	0.001673174623
6803	1	0.001672837359
6804	1	0.00167240654
6805	1	0.00167230642
6806	1	0.001672052386
6807	1	0.001671856807
6808	1	0.001671661769
6809	1	0.001671407458
6810	1	0.001671061157
6811	1	0.001670816643
6812	1	0.001670368539
6813	1	0.00167009393
6814	1	0.001669887645
6815	1	0.001669764322
6816	1	0.001669470699
6817	1	0.00166933987
6818	1	0.001668992376
6819	1	0.001668635121
6820	1	0.001668266142
6821	1	0.001668149742
6822	1	0.001667946144
6823	1	0.001667478826
6824	1	0.001667304994
6825	1	0.001666858341
6826	1	0.001666578094
6827	1	0.001666328133
6828	1	0.00166602122
6829	1	0.001665829773
6830	1	0.001665694082
6831	1	0.001665468554
6832	1	0.001665244185
6833	1	0.001665110278
6834	1	0.001664852607
6835	1	0.00166458327
6836	1	0.001664583043
6837	1	0.001664130649
6838	1	0.001663877927
6839	1	0.001663620382
6840	1	0.00166350798
6841	1	0.001663323533
6842	1	0.001663302419
6843	1	0.001663047017
6844	1	0.001662551318
6845	1	0.001662330404
6846	1	0.00166175512
6847	1	0.001661466429
6848	1	0.001661197824
6849	1	0.001660879504
6850	1	0.001660605835
6851	1	0.001660248745
6852	1	0.001660064115
6853	1	0.00165988508
6854	1	0.00165954792
6855	1	0.001659153979
6856	1	0.001658985567
6857	1	0.001658698971
6858	1	0.001658334877
6859	1	0.001657852042
6860	1	0.001657519354
6861	1	0.001657324445
6862	1	0.001657020326
6863	1	0.001656735853
6864	1	0.001656506776
6865	1	0.001656229055
6866	1	0.001655893906
6867	1	0.001655587073
6868	1	0.00165520211
6869	1	0.001655033023
6870	1	0.001654755036
6871	1	0.00165436214
6872	1	0.001654225154
6873	1	0.001653924328
6874	1	0.001653859053
6875	1	0.001653505647
6876	1	0.001653351228
6877	1	0.00165303001
6878	1	0.001652764852
6879	1	0.001652614812
6880	1	0.001652324218
6881	1	0.001652090044
6882	1	0.001651925414
6883	1	0.001651709048
6884	1	0.001651408306
6885	1	0.001651162765
6886	1	0.001650952431
6887	1	0.001650703044
6888	1	0.001650477051
6889	1	0.001650209059
6890	1	0.001649847724
6891	1	0.00164949456
6892	1	0.001649056655
6893	1	0.001648743822
6894	1	0.001648653488
6895	1	0.001648303976
6896	1	0.001648027616
6897	1	0.001647692691
6898	1	0.001647411401
6899	1	0.001646971615
6900	1	0.001646780989
6901	1	0.00164649071
6902	1	0.001646224883
6903	1	0.001645860144
6904	1	0.001645627113
6905	1	0.001645343428
6906	1	0.001644898539
6907	1	0.001644482862
6908	1	0.001644188379
6909	1	0.001643933251
6910	1	0.001643558306
6911	1	0.001643378201
6912	1	0.001643344545
6913	1	0.001643016867
6914	1	0.001642703155
6915	1	0.001642594009
6916	1	0.001642296783
6917	1	0.001642096841
6918	1	0.001641828277
6919	1	0.001641457819
6920	1	0.001641176076
6921	1	0.001641011661
6922	1	0.001640841604
6923	1	0.001640692934
6924	1	0.001640286427
6925	1	0.001640039078
6926	1	0.001639717834
6927	1	0.001639503293
6928	1	0.001639273633
6929	1	0.001639046904
6930	1	0.00163886526
6931	1	0.001638643022
6932	1	0.001638358067
6933	1	0.001638357583
6934	1	0.001638139776
6935	1	0.001637878222
6936	1	0.001637696404
6937	1	0.001637336259
6938	1	0.001637223186
6939	1	0.001636951603
6940	1	0.001636615725
6941	1	0.001636191308
6942	1	0.001635828962
6943	1	0.001635574425
6944	1	0.001635132878
6945	1	0.001634769593
6946	1	0.001634493857
6947	1	0.001634288481
6948	1	0.001634043775
6949	1	0.001633817588
6950	1	0.001633551944
6951	1	0.001633253128
6952	1	0.001633202797
6953	1	0.001632949808
6954	1	0.001632706829
6955	1	0.001632688209
6956	1	0.001632449552
6957	1	0.001632149448
6958	1	0.001631839654
6959	1	0.001631588126
6960	1	0.001631398385
6961	1	0.001630969374
6962	1	0.001630542349
6963	1	0.001630285166
6964	1	0.001629879261
6965	1	0.00162967594
6966	1	0.001629412489
6967	1	0.00162915993
6968	1	0.001628948001
6969	1	0.001628460558
6970	1	0.001628252292
6971	1	0.001627988588
6972	1	0.001627988011
6973	1	0.001627626451
6974	1	0.001627364135
6975	1	0.001627198299
6976	1	0.001626544793
6977	1	0.00162628109
6978	1	0.001626058857
6979	1	0.001625626115
6980	1	0.001625372386
6981	1	0.001625122566
6982	1	0.001624992729
6983	1	0.001624725388
6984	1	0.001624491815
6985	1	0.001624321417
6986	1	0.001624129079
6987	1	0.001623874776
6988	1	0.001623648901
6989	1	0.001623414163
6990	1	0.001623043896
6991	1	0.001622801327
6992	1	0.001622574363
6993	1	0.001622373489
6994	1	0.001621888072
6995	1	0.001621560767
6996	1	0.00162156007
6997	1	0.001621164969
6998	1	0.001620870898
6999	1	0.001620708776
7000	1	0.001620555914
7001	1	0.001620290655
7002	1	0.001620129218
7003	1	0.001620022694
7004	1	0.001619875214
7005	1	0.001619591129
